"delta","sigma","IA_N","FA_N","N_max","Pr_fav","Pr_prom","Pr_unfav","Sig_fixed","Sig_fixed_fav","Sig_fixed_prom","Sig_fixed_unfav","Sig_ada","Sig_ada_fav","Sig_ada_prom","Sig_ada_unfav","ASN","ASN_fav","ASN_prom","ASN_unfav"
2.2,7.5,208,442,884,0.6392,0.1884,0.1724,0.8665,0.964956195244055,0.819532908704883,0.552784222737819,0.893,0.964956195244055,0.960191082802548,0.552784222737819,485.7074,442,673.992569002123,442
2.21,7.5,208,442,884,0.6436,0.1862,0.1702,0.8661,0.964574269732753,0.816326530612245,0.548178613396005,0.892,0.964574269732753,0.955424274973147,0.548178613396005,485.1431,442,673.703007518797,442
2.22,7.5,208,442,884,0.644,0.1831,0.1729,0.8776,0.966770186335404,0.848716548334244,0.576055523423945,0.8981,0.966770186335404,0.960677225559803,0.576055523423945,484.8777,442,676.176406335336,442
2.23,7.5,208,442,884,0.6469,0.1855,0.1676,0.8793,0.972947905394961,0.838274932614555,0.563245823389022,0.9006,0.972947905394961,0.953099730458221,0.563245823389022,483.8782,442,667.758490566038,442
2.24,7.5,208,442,884,0.6502,0.1834,0.1664,0.8747,0.969855429098739,0.823336968375136,0.559495192307692,0.8993,0.969855429098739,0.957470010905125,0.559495192307692,484.5395,442,673.949291166848,442
2.25,7.5,208,442,884,0.6494,0.185,0.1656,0.8821,0.967354481059439,0.843783783783784,0.590579710144927,0.9045,0.967354481059439,0.964864864864865,0.590579710144927,483.8374,442,668.148108108108,442
2.26,7.5,208,442,884,0.6589,0.1821,0.159,0.8849,0.969949916527546,0.838001098297639,0.586163522012579,0.907,0.969949916527546,0.959362987369577,0.586163522012579,484.2512,442,674.021965952773,442
2.27,7.5,208,442,884,0.6605,0.1846,0.1549,0.8854,0.969114307342922,0.848320693391116,0.572627501613944,0.9056,0.969114307342922,0.957746478873239,0.572627501613944,484.1585,442,670.377573131094,442
2.28,7.5,208,442,884,0.6685,0.1729,0.1586,0.8905,0.971428571428571,0.864083285135917,0.578184110970996,0.9087,0.971428571428571,0.969346443030654,0.578184110970996,481.9377,442,672.987275882013,442
2.29,7.5,208,442,884,0.663,0.1798,0.1572,0.8916,0.970437405731523,0.855394883203559,0.600508905852417,0.9107,0.970437405731523,0.961624026696329,0.600508905852417,482.7372,442,668.569521690767,442
2.3,7.5,208,442,884,0.6749,0.1748,0.1503,0.8909,0.973773892428508,0.83695652173913,0.581503659347971,0.9127,0.973773892428508,0.961670480549199,0.581503659347971,482.2197,442,672.089816933638,442
2.31,7.5,208,442,884,0.6612,0.1856,0.1532,0.8921,0.972928009679371,0.859375,0.58289817232376,0.9118,0.972928009679371,0.96551724137931,0.58289817232376,483.1798,442,663.873922413793,442
2.32,7.5,208,442,884,0.6743,0.1806,0.1451,0.8993,0.974047160017796,0.849390919158361,0.614059269469332,0.9211,0.974047160017796,0.970099667774086,0.614059269469332,484.0735,442,674.96511627907,442
2.33,7.5,208,442,884,0.6808,0.172,0.1472,0.9026,0.974882491186839,0.85,0.629755434782609,0.9228,0.974882491186839,0.967441860465116,0.629755434782609,481.2498,442,670.196511627907,442
2.34,7.5,208,442,884,0.6825,0.1748,0.1427,0.9022,0.976263736263736,0.852974828375286,0.608269096005606,0.9226,0.976263736263736,0.969679633867277,0.608269096005606,482.2919,442,672.502860411899,442
2.35,7.5,208,442,884,0.6958,0.1596,0.1446,0.9099,0.977867203219316,0.854010025062657,0.644536652835408,0.9279,0.977867203219316,0.966791979949875,0.644536652835408,478.291,442,669.387218045113,442
2.36,7.5,208,442,884,0.6985,0.1634,0.1381,0.9104,0.978811739441661,0.870257037943696,0.611875452570601,0.925,0.978811739441661,0.959608323133415,0.611875452570601,478.2678,442,663.957160342717,442
2.37,7.5,208,442,884,0.6948,0.1705,0.1347,0.9143,0.979994242947611,0.872727272727273,0.628062360801782,0.9305,0.979994242947611,0.967741935483871,0.628062360801782,480.6,442,668.392961876833,442
2.38,7.5,208,442,884,0.7047,0.1655,0.1298,0.9119,0.975024833262381,0.869486404833837,0.62326656394453,0.9289,0.975024833262381,0.972205438066465,0.62326656394453,479.8428,442,670.657401812689,442
2.39,7.5,208,442,884,0.6981,0.1706,0.1313,0.9158,0.977653631284916,0.873974208675264,0.641279512566641,0.9321,0.977653631284916,0.969519343493552,0.641279512566641,480.5847,442,668.170574443142,442
2.4,7.5,208,442,884,0.7045,0.1674,0.1281,0.9207,0.980269694819021,0.869175627240143,0.660421545667447,0.9378,0.980269694819021,0.971326164874552,0.660421545667447,478.8845,442,662.337514934289,442
2.41,7.5,208,442,884,0.7113,0.1634,0.1253,0.9198,0.979755377477857,0.876376988984088,0.636073423782921,0.9356,0.979755377477857,0.973072215422277,0.636073423782921,478.7953,442,667.185434516524,442
2.42,7.5,208,442,884,0.7164,0.1612,0.1224,0.922,0.977805695142379,0.883374689826303,0.64624183006536,0.9357,0.977805695142379,0.968362282878412,0.64624183006536,478.4034,442,667.827543424318,442
2.43,7.5,208,442,884,0.721,0.1514,0.1276,0.924,0.982246879334258,0.890356671070013,0.634796238244514,0.9377,0.982246879334258,0.980845442536328,0.634796238244514,477.1089,442,673.894980184941,442
2.44,7.5,208,442,884,0.7126,0.1649,0.1225,0.9216,0.982879595846197,0.881746513038205,0.618775510204082,0.9368,0.982879595846197,0.973923590054579,0.618775510204082,478.7643,442,664.949060036386,442
2.45,7.5,208,442,884,0.7252,0.1565,0.1183,0.9268,0.980970766685052,0.882428115015974,0.653423499577346,0.9418,0.980970766685052,0.978274760383387,0.653423499577346,476.8454,442,664.654313099042,442
2.46,7.5,208,442,884,0.7237,0.1605,0.1158,0.9313,0.983418543595412,0.883489096573209,0.671848013816926,0.9454,0.983418543595412,0.971339563862928,0.671848013816926,477.9535,442,666.009345794393,442
2.47,7.5,208,442,884,0.7278,0.1543,0.1179,0.9348,0.984611156911239,0.896305897602074,0.677692960135708,0.9465,0.984611156911239,0.972132209980557,0.677692960135708,476.538,442,665.836681788723,442
2.48,7.5,208,442,884,0.7306,0.1591,0.1103,0.9366,0.984122638926909,0.891263356379635,0.687216681776972,0.9506,0.984122638926909,0.979258328095537,0.687216681776972,478.293,442,670.114393463231,442
2.49,7.5,208,442,884,0.7284,0.158,0.1136,0.9369,0.984898407468424,0.891772151898734,0.691901408450704,0.9495,0.984898407468424,0.971518987341772,0.691901408450704,476.7279,442,661.796835443038,442
2.5,7.5,208,442,884,0.7349,0.1549,0.1102,0.9393,0.98516805007484,0.881859264041317,0.714156079854809,0.9545,0.98516805007484,0.979987088444157,0.714156079854809,477.0093,442,668.01226597805,442
1,10,208,442,884,0.1504,0.1768,0.6728,0.1845,0.589095744680851,0.285067873303167,0.067627824019025,0.204,0.589095744680851,0.395361990950226,0.067627824019025,489.1855,442,708.886312217195,442
1.01,10,208,442,884,0.1427,0.1777,0.6796,0.1803,0.590749824807288,0.279122115925718,0.0682754561506769,0.2004,0.590749824807288,0.392234102419809,0.0682754561506769,490.1814,442,713.138998311761,442
1.02,10,208,442,884,0.1532,0.1741,0.6727,0.1839,0.572454308093995,0.277426766226307,0.0712055894157871,0.2041,0.572454308093995,0.393452039058013,0.0712055894157871,487.9418,442,705.881677197013,442
1.03,10,208,442,884,0.1548,0.1801,0.6651,0.1924,0.576227390180879,0.30094392004442,0.0736731318598707,0.2121,0.576227390180879,0.410327595780122,0.0736731318598707,489.1306,442,703.691282620766,442
1.04,10,208,442,884,0.1542,0.1807,0.6651,0.1913,0.588197146562905,0.302711676812396,0.0690121786197564,0.2133,0.588197146562905,0.424460431654676,0.0690121786197564,491.6668,442,716.857775318207,442
1.05,10,208,442,884,0.1576,0.1839,0.6585,0.1922,0.591370558375635,0.296356715606308,0.067577828397874,0.2111,0.591370558375635,0.399129961935835,0.067577828397874,491.0755,442,708.859706362153,442
1.06,10,208,442,884,0.1634,0.1855,0.6511,0.199,0.582007343941248,0.302964959568733,0.0732606358470281,0.2227,0.582007343941248,0.430727762803234,0.0732606358470281,491.5218,442,708.963881401617,442
1.07,10,208,442,884,0.1638,0.1819,0.6543,0.2085,0.608058608058608,0.329301814183617,0.0748891945590708,0.2276,0.608058608058608,0.434304562946674,0.0748891945590708,488.73,442,698.899395272128,442
1.08,10,208,442,884,0.1717,0.1828,0.6455,0.2157,0.603960396039604,0.320021881838074,0.0828814872192099,0.2366,0.603960396039604,0.434354485776805,0.0828814872192099,489.7983,442,703.478665207877,442
1.09,10,208,442,884,0.1625,0.1811,0.6564,0.2045,0.606153846153846,0.310325786858089,0.0758683729433272,0.2284,0.606153846153846,0.442297073440088,0.0758683729433272,489.4692,442,704.115958034235,442
1.1,10,208,442,884,0.1699,0.1916,0.6385,0.2051,0.602707474985285,0.283402922755741,0.0758026624902114,0.232,0.602707474985285,0.423799582463466,0.0758026624902114,493.5008,442,710.793319415449,442
1.11,10,208,442,884,0.1711,0.1802,0.6487,0.2117,0.59906487434249,0.317980022197558,0.0800061661785109,0.2324,0.59906487434249,0.432852386237514,0.0800061661785109,489.1825,442,703.834073251942,442
1.12,10,208,442,884,0.1723,0.1836,0.6441,0.2208,0.615786419036564,0.328976034858388,0.0843036795528645,0.2419,0.615786419036564,0.443899782135076,0.0843036795528645,490.1383,442,704.191176470588,442
1.13,10,208,442,884,0.1725,0.1861,0.6414,0.2146,0.612753623188406,0.296614723267061,0.0837231057062675,0.2424,0.612753623188406,0.445996775926921,0.0837231057062675,490.8803,442,704.656098871574,442
1.14,10,208,442,884,0.1699,0.1948,0.6353,0.2211,0.606238964096527,0.337268993839836,0.0824807177711318,0.2457,0.606238964096527,0.463552361396304,0.0824807177711318,494.1009,442,709.45841889117,442
1.15,10,208,442,884,0.1814,0.1832,0.6354,0.2296,0.631753031973539,0.3367903930131,0.0838841674535726,0.2529,0.631753031973539,0.463973799126638,0.0838841674535726,490.4968,442,706.720524017467,442
1.16,10,208,442,884,0.1822,0.1872,0.6306,0.2304,0.618551042810099,0.323717948717949,0.0905486837932128,0.2586,0.618551042810099,0.474358974358974,0.0905486837932128,491.5155,442,706.505876068376,442
1.17,10,208,442,884,0.1776,0.1903,0.6321,0.2275,0.624436936936937,0.332632685233841,0.0843221009333966,0.2498,0.624436936936937,0.449816079873883,0.0843221009333966,491.6608,442,702.960588544404,442
1.18,10,208,442,884,0.1811,0.1966,0.6223,0.2402,0.636112644947543,0.338758901322482,0.0938454121806203,0.2671,0.636112644947543,0.47558494404883,0.0938454121806203,494.7572,442,710.347914547304,442
1.19,10,208,442,884,0.1802,0.1935,0.6263,0.2406,0.641509433962264,0.342635658914729,0.0937250518920645,0.2664,0.641509433962264,0.475968992248062,0.0937250518920645,493.1935,442,706.565891472868,442
1.2,10,208,442,884,0.1908,0.1889,0.6203,0.242,0.634171907756813,0.335627316040233,0.0928582943736902,0.2698,0.634171907756813,0.482795129698253,0.0928582943736902,491.7856,442,705.555320275278,442
1.21,10,208,442,884,0.1876,0.1977,0.6147,0.2408,0.63592750533049,0.337379868487607,0.0891491784610379,0.2681,0.63592750533049,0.475467880627213,0.0891491784610379,493.1799,442,700.876580677795,442
1.22,10,208,442,884,0.1963,0.1983,0.6054,0.2634,0.644931227712685,0.372163388804841,0.10406342913776,0.2903,0.644931227712685,0.507816439737771,0.10406342913776,492.8641,442,698.500756429652,442
1.23,10,208,442,884,0.1932,0.1968,0.61,0.2589,0.66407867494824,0.352642276422764,0.100327868852459,0.2881,0.66407867494824,0.501016260162602,0.100327868852459,494.4091,442,708.306402439024,442
1.24,10,208,442,884,0.1988,0.2011,0.6001,0.2533,0.654929577464789,0.332670313276977,0.0936510581569738,0.2809,0.654929577464789,0.469915464942814,0.0936510581569738,494.2309,442,701.726006961711,442
1.25,10,208,442,884,0.1962,0.1961,0.6077,0.2557,0.649847094801223,0.360020397756247,0.0947836103340464,0.2823,0.649847094801223,0.495665476797552,0.0947836103340464,492.6841,442,700.460479347272,442
1.26,10,208,442,884,0.1946,0.1933,0.6121,0.2534,0.642857142857143,0.343507501293326,0.101127266786473,0.2829,0.642857142857143,0.496120020693223,0.101127266786473,492.9478,442,705.568546301086,442
1.27,10,208,442,884,0.1939,0.2038,0.6023,0.2657,0.660134089736978,0.379293424926398,0.100282251369749,0.2943,0.660134089736978,0.519627085377821,0.100282251369749,494.6334,442,700.260058881256,442
1.28,10,208,442,884,0.1966,0.2004,0.603,0.2664,0.663784333672431,0.355289421157685,0.107296849087894,0.296,0.663784333672431,0.502994011976048,0.107296849087894,494.9906,442,706.424151696607,442
1.29,10,208,442,884,0.2076,0.1968,0.5956,0.2634,0.665703275529865,0.360264227642276,0.0911685695097381,0.2941,0.665703275529865,0.516260162601626,0.0911685695097381,493.1483,442,701.899898373984,442
1.3,10,208,442,884,0.1995,0.2054,0.5951,0.276,0.670175438596491,0.384615384615385,0.106368677533188,0.3066,0.670175438596491,0.533592989289192,0.106368677533188,495.1873,442,700.944985394352,442
1.31,10,208,442,884,0.2115,0.2017,0.5868,0.2839,0.674704491725768,0.385721368368865,0.108043626448534,0.3118,0.674704491725768,0.524045612295488,0.108043626448534,494.3051,442,701.3212692117,442
1.32,10,208,442,884,0.2154,0.2021,0.5825,0.2911,0.676415970287837,0.377535873330035,0.11862660944206,0.3236,0.676415970287837,0.538347352795646,0.11862660944206,495.3767,442,706.110341415141,442
1.33,10,208,442,884,0.2043,0.205,0.5907,0.2838,0.684777288301517,0.384878048780488,0.110038936854579,0.317,0.684777288301517,0.546829268292683,0.110038936854579,495.6181,442,703.551707317073,442
1.34,10,208,442,884,0.2091,0.2053,0.5856,0.2863,0.667623146819703,0.383828543594739,0.115949453551913,0.321,0.667623146819703,0.552849488553337,0.115949453551913,495.1474,442,700.876765708719,442
1.35,10,208,442,884,0.2155,0.2116,0.5729,0.2872,0.668213457076566,0.380434782608696,0.109443183801711,0.3214,0.668213457076566,0.542060491493384,0.109443183801711,499.1164,442,711.926275992439,442
1.36,10,208,442,884,0.2146,0.2129,0.5725,0.2985,0.696178937558248,0.382808830436825,0.118078602620087,0.3343,0.696178937558248,0.550962893377172,0.118078602620087,498.5418,442,707.579145138563,442
1.37,10,208,442,884,0.2193,0.2093,0.5714,0.3,0.682170542635659,0.3865265169613,0.121631081554078,0.3352,0.682170542635659,0.554706163401816,0.121631081554078,497.4616,442,706.986144290492,442
1.38,10,208,442,884,0.2189,0.2077,0.5734,0.3087,0.707172224760165,0.401059220028888,0.123125217997907,0.3426,0.707172224760165,0.564275397207511,0.123125217997907,495.9925,442,701.954260953298,442
1.39,10,208,442,884,0.2288,0.2128,0.5584,0.3141,0.695804195804196,0.400375939849624,0.124820916905444,0.3478,0.695804195804196,0.558740601503759,0.124820916905444,496.5971,442,698.565319548872,442
1.4,10,208,442,884,0.2328,0.2145,0.5527,0.3163,0.698024054982818,0.392074592074592,0.126108196128098,0.3482,0.698024054982818,0.540792540792541,0.126108196128098,497.3689,442,700.13006993007,442
1.41,10,208,442,884,0.2369,0.2126,0.5505,0.3175,0.70578303081469,0.395578551269991,0.120254314259764,0.3536,0.70578303081469,0.565380997177799,0.120254314259764,497.6682,442,703.844778927564,442
1.42,10,208,442,884,0.2302,0.2092,0.5606,0.3252,0.71372719374457,0.422562141491396,0.129325722440243,0.357,0.71372719374457,0.574569789674952,0.129325722440243,496.4955,442,702.494741873805,442
1.43,10,208,442,884,0.2319,0.2054,0.5627,0.3316,0.720137990513152,0.419182083739046,0.139505953438777,0.3635,0.720137990513152,0.574488802336904,0.139505953438777,494.7833,442,698.978091528724,442
1.44,10,208,442,884,0.231,0.2109,0.5581,0.3261,0.716450216450216,0.419630156472262,0.129188317505823,0.3614,0.716450216450216,0.587008060692271,0.129188317505823,496.7252,442,701.484115694642,442
1.45,10,208,442,884,0.2272,0.2199,0.5529,0.3268,0.707746478873239,0.412005457025921,0.136371857478748,0.365,0.707746478873239,0.585720782173715,0.136371857478748,498.4134,442,698.541155070487,442
1.46,10,208,442,884,0.2444,0.2112,0.5444,0.342,0.724631751227496,0.421875,0.139235855988244,0.3786,0.724631751227496,0.595170454545455,0.139235855988244,496.0609,442,697.970170454545,442
1.47,10,208,442,884,0.242,0.2201,0.5379,0.3336,0.707851239669422,0.407087687414811,0.135155233314743,0.371,0.707851239669422,0.577010449795547,0.135155233314743,497.6919,442,695.029986369832,442
1.48,10,208,442,884,0.2427,0.2135,0.5438,0.3373,0.718994643592913,0.416393442622951,0.135895549834498,0.3704,0.718994643592913,0.571428571428571,0.135895549834498,497.8088,442,703.399531615925,442
1.49,10,208,442,884,0.2481,0.2195,0.5324,0.3514,0.71825876662636,0.44373576309795,0.142374154770849,0.3863,0.71825876662636,0.602733485193622,0.142374154770849,498.0231,442,697.230523917995,442
1.5,10,208,442,884,0.2446,0.2179,0.5375,0.3463,0.740392477514309,0.429554841670491,0.133209302325581,0.3828,0.740392477514309,0.597062872877467,0.133209302325581,498.1828,442,699.837540156035,442
1.51,10,208,442,884,0.2451,0.2073,0.5476,0.3459,0.725010199918401,0.421128798842258,0.147735573411249,0.3836,0.725010199918401,0.602990834539315,0.147735573411249,495.9671,442,702.333333333333,442
1.52,10,208,442,884,0.2518,0.2184,0.5298,0.3574,0.731532962668785,0.429029304029304,0.150056625141563,0.3965,0.731532962668785,0.608058608058608,0.150056625141563,497.7102,442,697.083333333333,442
1.53,10,208,442,884,0.2567,0.2177,0.5256,0.3631,0.733930658356058,0.443270555810749,0.148782343987823,0.4032,0.733930658356058,0.62746899402848,0.148782343987823,497.5144,442,697.004134129536,442
1.54,10,208,442,884,0.2535,0.2209,0.5256,0.3613,0.72465483234714,0.436849253055681,0.154299847792998,0.4026,0.72465483234714,0.623811679492983,0.154299847792998,499.5593,442,702.567224988683,442
1.55,10,208,442,884,0.2612,0.2192,0.5196,0.369,0.742343032159265,0.43521897810219,0.153387220939184,0.4085,0.742343032159265,0.615419708029197,0.153387220939184,500.2551,442,707.762317518248,442
1.56,10,208,442,884,0.2637,0.2224,0.5139,0.3784,0.742131209708002,0.460881294964029,0.156061490562366,0.4175,0.742131209708002,0.636690647482014,0.156061490562366,498.8504,442,697.622302158273,442
1.57,10,208,442,884,0.2608,0.2252,0.514,0.3751,0.762653374233129,0.432060390763766,0.153501945525292,0.4177,0.762653374233129,0.621225577264654,0.153501945525292,501.8121,442,707.595470692718,442
1.58,10,208,442,884,0.2587,0.2245,0.5168,0.3684,0.731349052957093,0.444097995545657,0.153831269349845,0.4112,0.731349052957093,0.634743875278396,0.153831269349845,500.4104,442,702.17995545657,442
1.59,10,208,442,884,0.2647,0.2263,0.509,0.3838,0.738571968265961,0.463985859478568,0.163654223968566,0.4239,0.738571968265961,0.641184268669907,0.163654223968566,499.5158,442,696.157313300928,442
1.6,10,208,442,884,0.2667,0.2224,0.5109,0.3877,0.754405699287589,0.45863309352518,0.165394402035623,0.4303,0.754405699287589,0.650179856115108,0.165394402035623,498.958,442,698.106115107914,442
1.61,10,208,442,884,0.2715,0.2219,0.5066,0.395,0.76316758747698,0.472284812978819,0.163837347019345,0.4359,0.76316758747698,0.656602073005858,0.163837347019345,499.6365,442,701.740874267688,442
1.62,10,208,442,884,0.2801,0.219,0.5009,0.3967,0.760442699036059,0.468949771689498,0.161708923936914,0.4376,0.760442699036059,0.655707762557078,0.161708923936914,497.5311,442,695.566666666667,442
1.63,10,208,442,884,0.2763,0.2183,0.5054,0.3932,0.753528773072747,0.455794777828676,0.169172932330827,0.4362,0.753528773072747,0.65277141548328,0.169172932330827,498.0734,442,698.863948694457,442
1.64,10,208,442,884,0.2796,0.2146,0.5058,0.397,0.762875536480687,0.461323392357875,0.167457493080269,0.4354,0.762875536480687,0.640260950605778,0.167457493080269,497.8502,442,702.252562907735,442
1.65,10,208,442,884,0.2877,0.216,0.4963,0.4103,0.758776503302051,0.476851851851852,0.179327019947612,0.4504,0.758776503302051,0.6625,0.179327019947612,496.7445,442,695.446759259259,442
1.66,10,208,442,884,0.2828,0.224,0.4932,0.4093,0.764497878359265,0.488392857142857,0.16970802919708,0.4522,0.764497878359265,0.679910714285714,0.16970802919708,498.9868,442,696.405357142857,442
1.67,10,208,442,884,0.2888,0.2273,0.4839,0.421,0.771468144044321,0.495820501539815,0.176689398636082,0.4644,0.771468144044321,0.686757589089309,0.176689398636082,499.7245,442,695.957325120986,442
1.68,10,208,442,884,0.2942,0.2239,0.4819,0.4284,0.781101291638341,0.498436802143814,0.180535380784395,0.4716,0.781101291638341,0.691380080393033,0.180535380784395,499.6646,442,699.546225993747,442
1.69,10,208,442,884,0.2903,0.2307,0.479,0.4242,0.778849466069583,0.489380147377547,0.177870563674321,0.4701,0.778849466069583,0.688339835283919,0.177870563674321,501.7522,442,701.003901170351,442
1.7,10,208,442,884,0.2915,0.2241,0.4844,0.4215,0.779416809605489,0.480589022757697,0.178777869529315,0.4662,0.779416809605489,0.680053547523427,0.178777869529315,497.895,442,691.41990182954,442
1.71,10,208,442,884,0.3,0.2286,0.4714,0.4284,0.784333333333333,0.482502187226597,0.175647008909631,0.4737,0.784333333333333,0.680664916885389,0.175647008909631,498.775,442,690.359580052493,442
1.72,10,208,442,884,0.2977,0.2266,0.4757,0.4384,0.778636210950621,0.508384819064431,0.1921379020391,0.4799,0.778636210950621,0.691526919682259,0.1921379020391,498.9896,442,693.4986760812,442
1.73,10,208,442,884,0.3022,0.2269,0.4709,0.4425,0.78656518861681,0.502864698104892,0.192609895943937,0.4837,0.78656518861681,0.684442485676509,0.192609895943937,499.6171,442,695.931687968268,442
1.74,10,208,442,884,0.3062,0.2297,0.4641,0.4427,0.770084911822338,0.494993469743143,0.200818789054083,0.4857,0.770084911822338,0.682194166303875,0.200818789054083,499.6283,442,692.885067479321,442
1.75,10,208,442,884,0.3065,0.2321,0.4614,0.4525,0.79184339314845,0.503231365790607,0.201560468140442,0.4981,0.79184339314845,0.699698405859543,0.201560468140442,500.7411,442,695.085308056872,442
1.76,10,208,442,884,0.3064,0.2302,0.4634,0.4462,0.782963446475196,0.493049522154648,0.200258955545965,0.4967,0.782963446475196,0.712423979148566,0.200258955545965,501.9256,442,702.319721980886,442
1.77,10,208,442,884,0.3143,0.2326,0.4531,0.4638,0.792236716512886,0.527944969905417,0.203045685279188,0.5108,0.792236716512886,0.730008598452279,0.203045685279188,501.1714,442,696.391229578676,442
1.78,10,208,442,884,0.3086,0.2321,0.4593,0.4567,0.800064808813999,0.506678155967256,0.200740256912693,0.5022,0.800064808813999,0.70271434726411,0.200740256912693,500.0592,442,692.147350280052,442
1.79,10,208,442,884,0.3068,0.2321,0.4611,0.4567,0.788787483702738,0.518741921585523,0.204510952071134,0.5015,0.788787483702738,0.711762171477811,0.204510952071134,499.5009,442,689.741921585524,442
1.8,10,208,442,884,0.3185,0.2288,0.4527,0.4707,0.804709576138148,0.534090909090909,0.203666887563508,0.5121,0.804709576138148,0.715034965034965,0.203666887563508,498.9403,442,690.864947552448,442
1.81,10,208,442,884,0.3257,0.224,0.4503,0.4793,0.808105618667485,0.531696428571429,0.215411947590495,0.5245,0.808105618667485,0.733482142857143,0.215411947590495,500.0856,442,701.310714285714,442
1.82,10,208,442,884,0.3218,0.227,0.4512,0.4837,0.810441267868241,0.537004405286344,0.223847517730496,0.5277,0.810441267868241,0.730837004405286,0.223847517730496,499.1992,442,693.978854625551,442
1.83,10,208,442,884,0.3299,0.2302,0.4399,0.4826,0.802364352834192,0.533449174630756,0.216185496703796,0.5308,0.802364352834192,0.742832319721981,0.216185496703796,500.8928,442,697.833188531712,442
1.84,10,208,442,884,0.334,0.22,0.446,0.4917,0.812574850299401,0.546818181818182,0.224215246636771,0.5356,0.812574850299401,0.746363636363636,0.224215246636771,497.8422,442,695.828181818182,442
1.85,10,208,442,884,0.3328,0.2304,0.4368,0.4955,0.821514423076923,0.542534722222222,0.222298534798535,0.5424,0.821514423076923,0.74609375,0.222298534798535,500.6061,442,696.366753472222,442
1.86,10,208,442,884,0.3376,0.2282,0.4342,0.5,0.824052132701422,0.550394390885188,0.221556886227545,0.5458,0.824052132701422,0.751095530236635,0.221556886227545,499.2682,442,692.956178790535,442
1.87,10,208,442,884,0.3342,0.2348,0.431,0.4891,0.810891681627768,0.534923339011925,0.21461716937355,0.5402,0.810891681627768,0.752555366269165,0.21461716937355,501.0729,442,693.588160136286,442
1.88,10,208,442,884,0.3416,0.2297,0.4287,0.5067,0.829332552693208,0.535481062255115,0.234196407744343,0.5561,0.829332552693208,0.750544188071397,0.234196407744343,500.468,442,696.540705267741,442
1.89,10,208,442,884,0.3422,0.231,0.4268,0.5062,0.832261835184103,0.549350649350649,0.221415182755389,0.5515,0.832261835184103,0.745454545454545,0.221415182755389,499.6377,442,691.513852813853,442
1.9,10,208,442,884,0.347,0.2351,0.4179,0.5148,0.82507204610951,0.549128030625266,0.23785594639866,0.5648,0.82507204610951,0.761803487877499,0.23785594639866,500.0819,442,689.05189281157,442
1.91,10,208,442,884,0.3525,0.2262,0.4213,0.5135,0.830070921985816,0.541556145004421,0.233562781865654,0.5623,0.830070921985816,0.757294429708223,0.233562781865654,498.8477,442,693.316091954023,442
1.92,10,208,442,884,0.3453,0.2345,0.4202,0.5183,0.833188531711555,0.543283582089552,0.24559733460257,0.567,0.833188531711555,0.750959488272921,0.24559733460257,500.5581,442,691.714712153518,442
1.93,10,208,442,884,0.3621,0.2309,0.407,0.5353,0.842308754487711,0.554785621481161,0.251105651105651,0.5828,0.842308754487711,0.760502381983543,0.251105651105651,499.4977,442,691.015591165007,442
1.94,10,208,442,884,0.3612,0.226,0.4128,0.5286,0.840254706533776,0.547345132743363,0.245639534883721,0.5752,0.840254706533776,0.75353982300885,0.245639534883721,500.0257,442,698.750884955752,442
1.95,10,208,442,884,0.3598,0.2261,0.4141,0.5356,0.839633129516398,0.563025210084034,0.256459792320695,0.5807,0.839633129516398,0.7624944714728,0.256459792320695,500.2536,442,699.645289694825,442
1.96,10,208,442,884,0.3616,0.235,0.4034,0.5382,0.840984513274336,0.55531914893617,0.256817055032226,0.5898,0.840984513274336,0.774893617021277,0.256817055032226,501.3883,442,694.716170212766,442
1.97,10,208,442,884,0.3705,0.2288,0.4007,0.543,0.846963562753036,0.570804195804196,0.246069378587472,0.5931,0.846963562753036,0.789772727272727,0.246069378587472,499.6585,442,694.003933566434,442
1.98,10,208,442,884,0.3719,0.233,0.3951,0.5483,0.839741866093036,0.582403433476395,0.253859782333586,0.5952,0.839741866093036,0.783690987124464,0.253859782333586,500.928,442,694.909871244635,442
1.99,10,208,442,884,0.3663,0.2325,0.4012,0.543,0.833742833742834,0.596989247311828,0.246261216350947,0.5865,0.833742833742834,0.784086021505376,0.246261216350947,499.1652,442,687.871827956989,442
2,10,208,442,884,0.3689,0.2313,0.3998,0.5506,0.842233667660613,0.579334198011241,0.26488244122061,0.5968,0.842233667660613,0.779074794638997,0.26488244122061,498.9215,442,688.093817552961,442
2.01,10,208,442,884,0.3759,0.229,0.3951,0.5651,0.869380154296355,0.570742358078603,0.272336117438623,0.6141,0.869380154296355,0.78471615720524,0.272336117438623,499.4889,442,693.043231441048,442
2.02,10,208,442,884,0.3846,0.2329,0.3825,0.5689,0.846073842953718,0.59424645770717,0.274771241830065,0.6143,0.846073842953718,0.789179905538858,0.274771241830065,499.9889,442,690.98626019751,442
2.03,10,208,442,884,0.3789,0.2346,0.3865,0.5639,0.845077856954342,0.603154305200341,0.264424320827943,0.6101,0.845077856954342,0.800085251491901,0.264424320827943,499.1798,442,685.73316283035,442
2.04,10,208,442,884,0.3811,0.2339,0.385,0.5629,0.858829703489898,0.578452330055579,0.260519480519481,0.6116,0.858829703489898,0.786660966224882,0.260519480519481,500.4195,442,691.762719110731,442
